player_full_name,player_team,opposition_team,margin,round,fantasy_points,fantasy_lag_1,fantasy_lag_2,fantasy_lag_3,fantasy_lag_4,fantasy_lag_5,fantasy_lag_6,fantasy_lag_7,fantasy_lag_8,fantasy_lag_9,fantasy_lag_10,home_game,last_3_avg,last_5_avg,last_7_avg,season_avg,dvp,percentage_over_avg
Sam Durham,Essendon,Carlton,34,Round 13,75,51,23,96,49,70,32,67,46,70,71,0,56.666666666666664,57.8,55.42857142857143,60.36363636363637,-0.75,41.18
Sam Durham,Essendon,Fremantle,-32,Round 15,56,75,51,23,96,49,70,32,67,46,70,0,49.666666666666664,58.8,56.57142857142857,61.583333333333336,2.04,48.15
Sam Durham,Essendon,Port Adelaide,-4,Round 16,43,56,75,51,23,96,49,70,32,67,46,1,60.666666666666664,60.2,60,61.15384615384615,0.17,45.45
Sam Durham,Essendon,Adelaide Crows,18,Round 17,76,43,56,75,51,23,96,49,70,32,67,1,58,49.6,56.142857142857146,59.857142857142854,-4.31,32.26
Sam Durham,Essendon,Geelong Cats,-77,Round 18,62,76,43,56,75,51,23,96,49,70,32,0,58.333333333333336,60.2,60,60.93333333333333,-1.33,50
Sam Durham,Essendon,Western Bulldogs,-41,Round 19,66,62,76,43,56,75,51,23,96,49,70,1,60.333333333333336,62.4,55.142857142857146,61,1.11,42.42
Sam Durham,Essendon,Sydney Swans,-2,Round 20,53,66,62,76,43,56,75,51,23,96,49,1,68,60.6,61.285714285714285,61.294117647058826,-11.57,26.92
Sam Frost,Hawthorn,St Kilda,10,Round 11,47,63,48,50,67,68,58,43,79,29,55,0,53.666666666666664,59.2,56.714285714285715,56,14.26,77.42
Sam Frost,Hawthorn,Port Adelaide,-55,Round 12,51,47,63,48,50,67,68,58,43,79,29,0,52.666666666666664,55,57.285714285714285,55.18181818181818,0.07,50
Sam Frost,Hawthorn,Gold Coast Suns,-67,Round 15,38,51,47,63,48,50,67,68,58,43,79,0,53.666666666666664,51.8,56.285714285714285,54.833333333333336,-3.56,38.89
Sam Frost,Hawthorn,Carlton,-60,Round 16,36,38,51,47,63,48,50,67,68,58,43,1,45.333333333333336,49.4,52,53.53846153846154,-0.7,44.44
Sam Frost,Hawthorn,GWS Giants,-13,Round 17,40,36,38,51,47,63,48,50,67,68,58,0,41.666666666666664,47,47.57142857142857,52.285714285714285,-3.24,51.61
Sam Frost,Hawthorn,North Melbourne,48,Round 18,26,40,36,38,51,47,63,48,50,67,68,0,38,42.4,46.142857142857146,51.46666666666667,3.24,64.71
Sam Frost,Hawthorn,Richmond,-1,Round 19,43,26,40,36,38,51,47,63,48,50,67,0,34,38.2,43,49.875,1.85,41.94
Sam Frost,Hawthorn,St Kilda,-29,Round 20,52,43,26,40,36,38,51,47,63,48,50,1,36.333333333333336,36.6,40.142857142857146,49.470588235294116,8.07,68.75
Sam Powell-Pepper,Port Adelaide,Richmond,10,Round 11,37,69,74,43,72,39,36,69,75,78,95,0,62,59.4,57.42857142857143,65,-1.6,51.61
Sam Powell-Pepper,Port Adelaide,Hawthorn,55,Round 12,80,37,69,74,43,72,39,36,69,75,78,1,60,59,52.857142857142854,62.45454545454545,0.74,51.52
Sam Powell-Pepper,Port Adelaide,Western Bulldogs,22,Round 13,43,80,37,69,74,43,72,39,36,69,75,0,62,60.6,59.142857142857146,63.916666666666664,-0.84,34.38
Sam Powell-Pepper,Port Adelaide,Geelong Cats,38,Round 14,58,43,80,37,69,74,43,72,39,36,69,1,53.333333333333336,60.6,59.714285714285715,62.30769230769231,-0.67,52.94
Sam Powell-Pepper,Port Adelaide,Essendon,4,Round 16,44,58,43,80,37,69,74,43,72,39,36,0,60.333333333333336,57.4,57.714285714285715,62,3.13,58.06
Sam Powell-Pepper,Port Adelaide,Gold Coast Suns,33,Round 17,58,44,58,43,80,37,69,74,43,72,39,1,48.333333333333336,52.4,57.857142857142854,60.8,0.02,47.22
Sam Powell-Pepper,Port Adelaide,Carlton,-50,Round 18,76,58,44,58,43,80,37,69,74,43,72,0,53.333333333333336,56.6,55.57142857142857,60.625,-2.28,44.44
Sam Powell-Pepper,Port Adelaide,Collingwood,-2,Round 19,84,76,58,44,58,43,80,37,69,74,43,1,59.333333333333336,55.8,56.57142857142857,61.529411764705884,-7.33,37.5
Sam Powell-Pepper,Port Adelaide,Adelaide Crows,-47,Round 20,29,84,76,58,44,58,43,80,37,69,74,0,72.66666666666667,64,63.285714285714285,62.77777777777778,-3.45,36.11
Sam Switkowski,Fremantle,GWS Giants,-70,Round 14,50,61,61,65,57,60,71,44,104,69,86,0,62.333333333333336,60.8,59.857142857142854,67.8,0.66,41.18
Sam Switkowski,Fremantle,Essendon,32,Round 15,60,50,61,61,65,57,60,71,44,104,69,1,57.333333333333336,58.8,60.714285714285715,66.18181818181819,2.07,51.72
Sam Switkowski,Fremantle,Western Bulldogs,-29,Round 16,42,60,50,61,61,65,57,60,71,44,104,0,57,59.4,59.142857142857146,65.66666666666667,0.94,37.93
Sam Switkowski,Fremantle,Carlton,-53,Round 17,47,42,60,50,61,61,65,57,60,71,44,1,50.666666666666664,54.8,56.57142857142857,63.84615384615385,-1.82,50
Sam Switkowski,Fremantle,Collingwood,-46,Round 18,31,47,42,60,50,61,61,65,57,60,71,0,49.666666666666664,52,55.142857142857146,62.642857142857146,-6.66,45.16
Sam Switkowski,Fremantle,Sydney Swans,-29,Round 19,84,31,47,42,60,50,61,61,65,57,60,1,40,46,50.285714285714285,60.53333333333333,3.02,55.56
Sam Switkowski,Fremantle,Geelong Cats,7,Round 20,74,84,31,47,42,60,50,61,61,65,57,0,54,52.8,53.57142857142857,62,-2,47.22
Sam Taylor,GWS Giants,Gold Coast Suns,40,Round 19,79,90,91,59,31,31,77,59,55,59,40,1,80,60.4,62.57142857142857,59.2,-3.18,42.86
Sam Taylor,GWS Giants,Western Bulldogs,5,Round 20,79,79,90,91,59,31,31,77,59,55,59,0,86.66666666666667,70,65.42857142857143,61,6.45,47.37
Sam Walsh,Carlton,Hawthorn,60,Round 16,90,82,91,55,112,90,123,109,128,131,102,0,76,86,94.57142857142857,102.3,4.82,54.84
Sam Walsh,Carlton,Fremantle,53,Round 17,90,90,82,91,55,112,90,123,109,128,131,0,87.66666666666667,86,91.85714285714286,101.18181818181819,2.26,50
Sam Walsh,Carlton,Port Adelaide,50,Round 18,76,90,90,82,91,55,112,90,123,109,128,1,87.33333333333333,81.6,87.14285714285714,100.25,-8.19,35.14
Sam Weideman,Essendon,Fremantle,-32,Round 15,36,50,18,50,76,14,57,87,76,51,71,0,39.333333333333336,41.6,50.285714285714285,55,0.55,46.67
Sam Weideman,Essendon,Port Adelaide,-4,Round 16,49,36,50,18,50,76,14,57,87,76,51,1,34.666666666666664,46,43,53.27272727272727,-4.68,46.67
Sam Weideman,Essendon,Adelaide Crows,18,Round 17,25,49,36,50,18,50,76,14,57,87,76,1,45,40.6,41.857142857142854,52.916666666666664,-9.3,34.62
Sam Weideman,Essendon,Geelong Cats,-77,Round 18,41,25,49,36,50,18,50,76,14,57,87,0,36.666666666666664,35.6,43.42857142857143,50.76923076923077,1.32,56.52
Samson Ryan,Richmond,Brisbane Lions,-81,Round 16,25,40,60,47,72,69,73,69,51,32,57,0,49,57.6,61.42857142857143,57,-8.96,34.62
Scott Pendlebury,Collingwood,West Coast Eagles,63,Round 12,83,102,103,37,92,85,85,89,72,74,118,0,80.66666666666667,83.8,84.71428571428571,85.7,7.71,52.5
Scott Pendlebury,Collingwood,Melbourne,-4,Round 13,92,83,102,103,37,92,85,85,89,72,74,0,96,83.4,83.85714285714286,85.45454545454545,-4.39,47.5
Scott Pendlebury,Collingwood,Adelaide Crows,2,Round 15,76,92,83,102,103,37,92,85,85,89,72,1,92.33333333333333,83.4,84.85714285714286,86,-5.42,45.71
Scott Pendlebury,Collingwood,Gold Coast Suns,78,Round 16,84,76,92,83,102,103,37,92,85,85,89,0,83.66666666666667,91.2,83.57142857142857,85.23076923076923,-2.93,45.16
Scott Pendlebury,Collingwood,Western Bulldogs,12,Round 17,93,84,76,92,83,102,103,37,92,85,85,0,84,87.4,82.42857142857143,85.14285714285714,0.67,59.38
Scott Pendlebury,Collingwood,Port Adelaide,2,Round 19,83,93,84,76,92,83,102,103,37,92,85,0,84.33333333333333,85.6,90.42857142857143,85.66666666666667,-11.27,30
Scott Pendlebury,Collingwood,Carlton,-17,Round 20,81,83,93,84,76,92,83,102,103,37,92,1,86.66666666666667,85.6,87.57142857142857,85.5,0.3,50
Seamus Mitchell,Hawthorn,Richmond,-1,Round 19,59,56,79,91,64,70,85,95,54,68,64,0,75.33333333333333,72,77.14285714285714,72.6,1.85,41.94
Sean Darcy,Fremantle,Essendon,32,Round 15,82,91,115,76,94,112,118,92,128,61,104,1,94,97.6,99.71428571428571,99.1,-8.71,33.33
Sean Darcy,Fremantle,Western Bulldogs,-29,Round 16,126,82,91,115,76,94,112,118,92,128,61,0,96,91.6,98.28571428571429,97.54545454545455,13.96,87.5
Sean Darcy,Fremantle,Carlton,-53,Round 17,124,126,82,91,115,76,94,112,118,92,128,1,99.66666666666667,98,99.42857142857143,99.91666666666667,-7.1,30
Sebastian Ross,St Kilda,Sydney Swans,14,Round 13,81,71,38,82,42,79,71,72,93,117,92,0,63.666666666666664,62.4,65,75.7,-7.15,31.25
Sebastian Ross,St Kilda,Richmond,-20,Round 14,76,81,71,38,82,42,79,71,72,93,117,0,63.333333333333336,62.8,66.28571428571429,76.18181818181819,2.93,51.43
Sebastian Ross,St Kilda,West Coast Eagles,8,Round 16,54,76,81,71,38,82,42,79,71,72,93,0,76,69.6,67,76.16666666666667,11.03,57.14
Shai Bolton,Richmond,Port Adelaide,-10,Round 11,103,120,66,137,71,71,71,69,81,64,88,1,107.66666666666667,93,86.42857142857143,83.8,-12.63,30
Shai Bolton,Richmond,GWS Giants,6,Round 12,85,103,120,66,137,71,71,71,69,81,64,0,96.33333333333333,99.4,91.28571428571429,85.54545454545455,0.69,48.72
Shai Bolton,Richmond,Fremantle,15,Round 13,124,85,103,120,66,137,71,71,71,69,81,0,102.66666666666667,102.2,93.28571428571429,85.5,5.73,57.58
Shai Bolton,Richmond,St Kilda,20,Round 14,71,124,85,103,120,66,137,71,71,71,69,1,104,99.6,100.85714285714286,88.46153846153847,2.8,51.43
Shai Bolton,Richmond,Brisbane Lions,-81,Round 16,63,71,124,85,103,120,66,137,71,71,71,0,93.33333333333333,100.6,100.85714285714286,87.21428571428571,3.63,58.33
Shai Bolton,Richmond,Sydney Swans,13,Round 17,107,63,71,124,85,103,120,66,137,71,71,1,86,89.2,90.28571428571429,85.6,-6.38,35.29
Shai Bolton,Richmond,West Coast Eagles,38,Round 18,99,107,63,71,124,85,103,120,66,137,71,0,80.33333333333333,90,96.14285714285714,86.9375,9.89,60
Shai Bolton,Richmond,Hawthorn,1,Round 19,80,99,107,63,71,124,85,103,120,66,137,1,89.66666666666667,92.8,93.14285714285714,87.6470588235294,4.95,54.84
Shai Bolton,Richmond,Melbourne,-32,Round 20,94,80,99,107,63,71,124,85,103,120,66,1,95.33333333333333,84,89.85714285714286,87.22222222222223,-2.4,44.44
Shannon Hurn,West Coast Eagles,North Melbourne,5,Round 20,86,99,58,133,109,91,60,50,77,85,81,1,96.66666666666667,98,85.71428571428571,84.3,7.67,62.86
Steele Sidebottom,Collingwood,Fremantle,46,Round 18,54,74,94,77,93,126,95,57,80,86,71,1,81.66666666666667,92.8,88,85.3,-1.37,42.86
Steele Sidebottom,Collingwood,Port Adelaide,2,Round 19,96,54,74,94,77,93,126,95,57,80,86,0,74,78.4,87.57142857142857,82.45454545454545,-5.52,30.43
Steele Sidebottom,Collingwood,Carlton,-17,Round 20,82,96,54,74,94,77,93,126,95,57,80,1,74.66666666666667,79,87.71428571428571,83.58333333333333,-0.94,46.15
Stephen Coniglio,GWS Giants,Geelong Cats,7,Round 11,91,114,98,81,101,135,115,79,86,105,104,0,97.66666666666667,105.8,103.28571428571429,101.8,-3.98,52.94
Stephen Coniglio,GWS Giants,Richmond,-6,Round 12,101,91,114,98,81,101,135,115,79,86,105,1,101,97,105,100.81818181818181,4.64,48.65
Stephen Coniglio,GWS Giants,North Melbourne,28,Round 13,89,101,91,114,98,81,101,135,115,79,86,0,102,97,103,100.83333333333333,5.36,55.88
Stephen Coniglio,GWS Giants,Fremantle,70,Round 14,110,89,101,91,114,98,81,101,135,115,79,1,93.66666666666667,98.6,96.42857142857143,99.92307692307692,7.87,64.71
Stephen Coniglio,GWS Giants,Melbourne,2,Round 16,105,110,89,101,91,114,98,81,101,135,115,0,100,101,97.71428571428571,100.64285714285714,-2.61,52.78
Stephen Coniglio,GWS Giants,Hawthorn,13,Round 17,136,105,110,89,101,91,114,98,81,101,135,1,101.33333333333333,99.2,101.14285714285714,100.93333333333334,2.14,47.22
Stephen Coniglio,GWS Giants,Adelaide Crows,14,Round 18,105,136,105,110,89,101,91,114,98,81,101,0,117,108.2,106.57142857142857,103.125,-3.33,47.5
Stephen Coniglio,GWS Giants,Gold Coast Suns,40,Round 19,91,105,136,105,110,89,101,91,114,98,81,1,115.33333333333333,109,105.28571428571429,103.23529411764706,-3.88,40
Stephen Coniglio,GWS Giants,Western Bulldogs,5,Round 20,129,91,105,136,105,110,89,101,91,114,98,0,110.66666666666667,109.4,105.28571428571429,102.55555555555556,-1.23,53.85
Steven May,Melbourne,Collingwood,4,Round 13,76,75,59,80,66,52,63,65,56,77,79,1,71.33333333333333,66.4,65.71428571428571,67.2,-2.19,43.24
Steven May,Melbourne,Geelong Cats,-15,Round 15,64,76,75,59,80,66,52,63,65,56,77,0,70,71.2,67.28571428571429,68,-6.88,37.04
Steven May,Melbourne,GWS Giants,-2,Round 16,92,64,76,75,59,80,66,52,63,65,56,1,71.66666666666667,70.8,67.42857142857143,67.66666666666667,-6.43,43.33
Steven May,Melbourne,St Kilda,21,Round 17,123,92,64,76,75,59,80,66,52,63,65,0,77.33333333333333,73.2,73.14285714285714,69.53846153846153,13.06,70.59
Steven May,Melbourne,Brisbane Lions,1,Round 18,70,123,92,64,76,75,59,80,66,52,63,1,93,86,81.28571428571429,73.35714285714286,9.05,58.54
Steven May,Melbourne,Adelaide Crows,4,Round 19,49,70,123,92,64,76,75,59,80,66,52,1,95,85,79.85714285714286,73.13333333333334,-5.14,27.59
Steven May,Melbourne,Richmond,32,Round 20,55,49,70,123,92,64,76,75,59,80,66,0,80.66666666666667,79.6,78.42857142857143,71.625,4.42,51.72
Tanner Bruhn,Geelong Cats,Sydney Swans,0,Round 16,64,82,100,79,93,69,73,58,42,43,65,0,87,84.6,79.14285714285714,70.4,-3.22,35.14
Tanner Bruhn,Geelong Cats,North Melbourne,62,Round 17,95,64,82,100,79,93,69,73,58,42,43,1,82,83.6,80,69.81818181818181,-0.16,55.17
Tanner Bruhn,Geelong Cats,Essendon,77,Round 18,72,95,64,82,100,79,93,69,73,58,42,1,80.33333333333333,84,83.14285714285714,71.91666666666667,1.06,59.38
Tanner Bruhn,Geelong Cats,Fremantle,-7,Round 20,69,72,95,64,82,100,79,93,69,73,58,1,77,82.6,83.57142857142857,71.92307692307692,-0.85,46.67
Taylor Adams,Collingwood,West Coast Eagles,63,Round 12,95,70,27,86,87,72,59,71,59,88,62,0,61,68.4,67.42857142857143,68.1,7.71,52.5
Taylor Adams,Collingwood,Melbourne,-4,Round 13,104,95,70,27,86,87,72,59,71,59,88,0,64,73,70.85714285714286,70.54545454545455,-4.39,47.5
Taylor Adams,Collingwood,Adelaide Crows,2,Round 15,78,104,95,70,27,86,87,72,59,71,59,1,89.66666666666667,76.4,77.28571428571429,73.33333333333333,-5.42,45.71
Taylor Adams,Collingwood,Gold Coast Suns,78,Round 16,75,78,104,95,70,27,86,87,72,59,71,0,92.33333333333333,74.8,78.14285714285714,73.6923076923077,-2.93,45.16
Taylor Adams,Collingwood,Western Bulldogs,12,Round 17,83,75,78,104,95,70,27,86,87,72,59,0,85.66666666666667,84.4,76.42857142857143,73.78571428571429,0.67,59.38
Taylor Adams,Collingwood,Fremantle,46,Round 18,125,83,75,78,104,95,70,27,86,87,72,1,78.66666666666667,87,76,74.4,4.6,54.55
Taylor Adams,Collingwood,Port Adelaide,2,Round 19,102,125,83,75,78,104,95,70,27,86,87,0,94.33333333333333,93,90,77.5625,-11.27,30
Taylor Adams,Collingwood,Carlton,-17,Round 20,50,102,125,83,75,78,104,95,70,27,86,1,103.33333333333333,92.6,94.57142857142857,79,0.3,50
Taylor Duryea,Western Bulldogs,Port Adelaide,-22,Round 13,51,57,47,58,53,47,44,55,34,69,43,1,54,52.4,51.57142857142857,50.7,1.64,58.33
Taylor Duryea,Western Bulldogs,North Melbourne,21,Round 14,44,51,57,47,58,53,47,44,55,34,69,0,51.666666666666664,53.2,51,50.72727272727273,10.14,61.11
Taylor Duryea,Western Bulldogs,Fremantle,29,Round 16,40,44,51,57,47,58,53,47,44,55,34,1,50.666666666666664,51.4,51,50.166666666666664,-6.85,35.14
Taylor Duryea,Western Bulldogs,Collingwood,-12,Round 17,61,40,44,51,57,47,58,53,47,44,55,1,45,47.8,50,49.38461538461539,-3.65,36.11
Taylor Duryea,Western Bulldogs,Sydney Swans,-2,Round 18,43,61,40,44,51,57,47,58,53,47,44,0,48.333333333333336,50.6,51.142857142857146,50.214285714285715,3.45,53.33
Taylor Duryea,Western Bulldogs,Essendon,41,Round 19,43,43,61,40,44,51,57,47,58,53,47,0,48,47.8,49,49.733333333333334,6.16,61.29
Taylor Duryea,Western Bulldogs,GWS Giants,-5,Round 20,65,43,43,61,40,44,51,57,47,58,53,1,49,46.2,48.42857142857143,49.3125,-7.54,47.06
Taylor Walker,Adelaide Crows,Gold Coast Suns,-25,Round 12,53,48,99,34,37,123,89,54,50,87,34,0,60.333333333333336,68.2,69.14285714285714,65.5,-5.93,41.67
Taylor Walker,Adelaide Crows,West Coast Eagles,122,Round 13,166,53,48,99,34,37,123,89,54,50,87,1,66.66666666666667,54.2,69,64.36363636363636,8.73,60
Taylor Walker,Adelaide Crows,Collingwood,-2,Round 15,97,166,53,48,99,34,37,123,89,54,50,0,89,80,80,72.83333333333333,-0.32,45
Taylor Walker,Adelaide Crows,North Melbourne,66,Round 16,87,97,166,53,48,99,34,37,123,89,54,1,105.33333333333333,92.6,76.28571428571429,74.6923076923077,16.4,76
Taylor Walker,Adelaide Crows,Essendon,-18,Round 17,65,87,97,166,53,48,99,34,37,123,89,0,116.66666666666667,90.2,83.42857142857143,75.57142857142857,-2.24,45.16
Taylor Walker,Adelaide Crows,GWS Giants,-14,Round 18,53,65,87,97,166,53,48,99,34,37,123,1,83,93.6,87.85714285714286,74.86666666666666,0.3,53.33
Taylor Walker,Adelaide Crows,Melbourne,-4,Round 19,62,53,65,87,97,166,53,48,99,34,37,0,68.33333333333333,93.6,81.28571428571429,73.5,-4.47,48
Taylor Walker,Adelaide Crows,Port Adelaide,47,Round 20,131,62,53,65,87,97,166,53,48,99,34,1,60,72.8,83.28571428571429,72.82352941176471,0.16,48.28
Tim English,Western Bulldogs,Gold Coast Suns,-7,Round 11,95,121,92,151,99,129,123,145,111,117,115,0,121.33333333333333,118.4,122.85714285714286,120.3,0.74,33.33
Tim English,Western Bulldogs,Geelong Cats,-22,Round 12,158,95,121,92,151,99,129,123,145,111,117,1,102.66666666666667,111.6,115.71428571428571,118,-6.69,45.45
Tim English,Western Bulldogs,Port Adelaide,-22,Round 13,76,158,95,121,92,151,99,129,123,145,111,1,124.66666666666667,123.4,120.71428571428571,121.33333333333333,16.21,90.91
Tim English,Western Bulldogs,North Melbourne,21,Round 14,134,76,158,95,121,92,151,99,129,123,145,0,109.66666666666667,108.4,113.14285714285714,117.84615384615384,-11.88,16.67
Tim English,Western Bulldogs,Fremantle,29,Round 16,108,134,76,158,95,121,92,151,99,129,123,1,122.66666666666667,116.8,118.14285714285714,119,-12.94,30
Tim English,Western Bulldogs,Collingwood,-12,Round 17,94,108,134,76,158,95,121,92,151,99,129,1,106,114.2,112,118.26666666666667,-0.06,55.56
Tim English,Western Bulldogs,Sydney Swans,-2,Round 18,140,94,108,134,76,158,95,121,92,151,99,0,112,114,112.28571428571429,116.75,2.11,55.56
Tim English,Western Bulldogs,Essendon,41,Round 19,98,140,94,108,134,76,158,95,121,92,151,0,114,110.4,115,118.11764705882354,-5.56,40
Tim English,Western Bulldogs,GWS Giants,-5,Round 20,153,98,140,94,108,134,76,158,95,121,92,1,110.66666666666667,114.8,115.42857142857143,117,14.41,60
Tim Kelly,West Coast Eagles,Essendon,-50,Round 11,89,96,101,96,108,97,100,142,104,102,79,1,97.66666666666667,99.6,105.71428571428571,102.5,4.81,58.82
Tim Kelly,West Coast Eagles,Collingwood,-63,Round 12,112,89,96,101,96,108,97,100,142,104,102,1,95.33333333333333,98,98.14285714285714,101.27272727272727,-4.34,25.71
Tim Kelly,West Coast Eagles,Adelaide Crows,-122,Round 13,99,112,89,96,101,96,108,97,100,142,104,0,99,98.8,99.85714285714286,102.16666666666667,-5.9,42.5
Tim Kelly,West Coast Eagles,Sydney Swans,-171,Round 15,107,99,112,89,96,101,96,108,97,100,142,0,100,99.4,100.14285714285714,101.92307692307692,-3.83,40.54
Tim Kelly,West Coast Eagles,Brisbane Lions,-81,Round 17,108,107,99,112,89,96,101,96,108,97,100,0,106,100.6,100,102.28571428571429,-0,54.29
Tim Kelly,West Coast Eagles,Richmond,-38,Round 18,88,108,107,99,112,89,96,101,96,108,97,1,104.66666666666667,103,101.71428571428571,102.66666666666667,3.96,51.52
Tim Kelly,West Coast Eagles,Carlton,-71,Round 19,67,88,108,107,99,112,89,96,101,96,108,0,101,102.8,99.85714285714286,101.75,-1.04,55.88
Tim Kelly,West Coast Eagles,North Melbourne,5,Round 20,83,67,88,108,107,99,112,89,96,101,96,1,87.66666666666667,93.8,95.71428571428571,99.70588235294117,4.07,53.57
Tim Taranto,Richmond,Port Adelaide,-10,Round 11,145,120,129,117,126,138,109,114,111,108,123,1,122,126,121.85714285714286,119.5,-12.63,30
Tim Taranto,Richmond,GWS Giants,6,Round 12,130,145,120,129,117,126,138,109,114,111,108,0,131.33333333333334,127.4,126.28571428571429,121.81818181818181,0.69,48.72
Tim Taranto,Richmond,Fremantle,15,Round 13,129,130,145,120,129,117,126,138,109,114,111,0,131.66666666666666,128.2,129.28571428571428,122.5,5.73,57.58
Tim Taranto,Richmond,St Kilda,20,Round 14,147,129,130,145,120,129,117,126,138,109,114,1,134.66666666666666,130.6,128,123,2.8,51.43
Tim Taranto,Richmond,Brisbane Lions,-81,Round 16,80,147,129,130,145,120,129,117,126,138,109,0,135.33333333333334,134.2,131,124.71428571428571,3.63,58.33
Tim Taranto,Richmond,Sydney Swans,13,Round 17,97,80,147,129,130,145,120,129,117,126,138,1,118.66666666666667,126.2,125.71428571428571,121.73333333333333,-6.38,35.29
Tim Taranto,Richmond,West Coast Eagles,38,Round 18,111,97,80,147,129,130,145,120,129,117,126,0,108,116.6,121.14285714285714,120.1875,9.89,60
Tim Taranto,Richmond,Hawthorn,1,Round 19,116,111,97,80,147,129,130,145,120,129,117,1,96,112.8,119.85714285714286,119.6470588235294,4.95,54.84
Tim Taranto,Richmond,Melbourne,-32,Round 20,77,116,111,97,80,147,129,130,145,120,129,1,108,110.2,115.71428571428571,119.44444444444444,-2.4,44.44
Toby Bedford,GWS Giants,Adelaide Crows,14,Round 18,57,54,45,59,87,92,73,44,29,77,32,0,52.666666666666664,67.4,64.85714285714286,59.2,-7.3,27.78
Toby Bedford,GWS Giants,Gold Coast Suns,40,Round 19,49,57,54,45,59,87,92,73,44,29,77,1,52,60.4,66.71428571428571,59,-0.46,50
Toby Bedford,GWS Giants,Western Bulldogs,5,Round 20,78,49,57,54,45,59,87,92,73,44,29,0,53.333333333333336,52.8,63.285714285714285,58.166666666666664,-2.08,40.62
Toby Greene,GWS Giants,North Melbourne,28,Round 13,111,74,120,65,96,98,110,96,22,89,118,0,86.33333333333333,90.6,94.14285714285714,88.8,10.48,72
Toby Greene,GWS Giants,Fremantle,70,Round 14,93,111,74,120,65,96,98,110,96,22,89,1,101.66666666666667,93.2,96.28571428571429,90.81818181818181,-2.01,44.44
Toby Greene,GWS Giants,Melbourne,2,Round 16,87,93,111,74,120,65,96,98,110,96,22,0,92.66666666666667,92.6,93.85714285714286,91,-5.11,42.86
Toby Greene,GWS Giants,Hawthorn,13,Round 17,65,87,93,111,74,120,65,96,98,110,96,1,97,97,92.28571428571429,90.6923076923077,13.8,76.67
Toby Greene,GWS Giants,Adelaide Crows,14,Round 18,93,65,87,93,111,74,120,65,96,98,110,0,81.66666666666667,86,87.85714285714286,88.85714285714286,-10.81,28
Toby Greene,GWS Giants,Gold Coast Suns,40,Round 19,86,93,65,87,93,111,74,120,65,96,98,1,81.66666666666667,89.8,91.85714285714286,89.13333333333334,-0.46,50
Toby Greene,GWS Giants,Western Bulldogs,5,Round 20,108,86,93,65,87,93,111,74,120,65,96,0,81.33333333333333,84.8,87,88.9375,-2.16,41.18
Toby Nankervis,Richmond,Sydney Swans,13,Round 17,113,87,87,129,100,107,94,105,120,102,116,1,101,102,101.28571428571429,104.7,3.68,66.67
